iso,pressure,free_gb,swap_gb,compressed_gb
2026-09-18T22:41:46Z,1,15.4,1.5,1.4
2026-09-18T22:42:06Z,1,15.4,1.5,1.4
2026-09-18T22:42:26Z,1,15.1,1.5,1.4
2026-09-18T22:42:46Z,1,15.9,1.5,1.4
2026-09-18T22:43:06Z,1,19.3,1.5,1.4
2026-09-18T22:43:26Z,1,15.9,1.5,1.4
2026-09-18T22:43:46Z,1,14.9,1.5,1.4
2026-09-18T22:44:06Z,1,16.1,1.5,1.4
2026-09-18T22:44:26Z,1,15.4,1.5,1.4
2026-09-18T22:44:46Z,1,15.7,1.5,1.4
2026-09-18T22:45:06Z,1,15.4,1.5,1.4
2026-09-18T22:45:26Z,1,16.2,1.5,1.4
2026-09-18T22:45:46Z,1,15.4,1.5,1.4
2026-09-18T22:46:07Z,1,16.5,1.5,1.4
2026-09-18T22:46:27Z,1,15.8,1.5,1.4
2026-09-18T22:46:47Z,1,19.6,1.5,1.4
2026-09-18T22:47:07Z,1,14.8,1.5,1.4
2026-09-18T22:47:27Z,1,15.1,1.5,1.4
2026-09-18T22:47:47Z,1,16.3,1.5,1.4
2026-09-18T22:48:07Z,1,15.5,1.5,1.4
2026-09-18T22:48:27Z,1,16.0,1.5,1.4
2026-09-18T22:48:47Z,1,15.0,1.5,1.4
2026-09-18T22:49:07Z,1,15.5,1.5,1.4
2026-09-18T22:49:27Z,1,16.1,1.5,1.4
2026-09-18T22:49:47Z,1,15.6,1.5,1.4
2026-09-18T22:50:07Z,1,16.1,1.5,1.4
2026-09-18T22:50:27Z,1,15.2,1.5,1.4
2026-09-18T22:50:47Z,1,18.7,1.5,1.4
2026-09-18T22:51:08Z,1,15.1,1.4,1.4
2026-09-18T22:51:28Z,1,15.5,1.4,1.4
2026-09-18T22:51:48Z,1,15.6,1.4,1.4
2026-09-18T22:52:08Z,1,14.8,1.4,1.4
2026-09-18T22:52:28Z,1,16.0,1.4,1.4
