iso,pressure,free_gb,swap_gb,compressed_gb
2026-09-18T14:50:43Z,1,12.1,2.3,1.8
2026-09-18T14:51:04Z,1,10.2,2.3,7.0
2026-09-18T14:51:24Z,1,9.2,2.3,8.7
2026-09-18T14:51:44Z,1,11.5,2.3,6.2
2026-09-18T14:52:04Z,1,11.2,2.3,5.8
2026-09-18T14:52:24Z,1,10.5,2.3,6.3
2026-09-18T14:52:44Z,1,11.2,2.3,4.9
2026-09-18T14:53:04Z,1,9.6,2.3,7.9
2026-09-18T14:53:24Z,1,9.5,2.3,8.1
2026-09-18T14:53:44Z,1,9.2,2.3,8.7
2026-09-18T14:54:04Z,1,9.0,2.3,9.1
2026-09-18T14:54:24Z,1,25.1,2.2,2.4
2026-09-18T14:54:44Z,1,12.6,2.2,2.0
2026-09-18T14:55:04Z,1,10.0,2.2,7.1
2026-09-18T14:55:24Z,1,10.9,2.2,5.6
2026-09-18T14:55:45Z,1,11.3,2.2,4.7
2026-09-18T14:56:05Z,1,10.2,2.2,7.0
2026-09-18T14:56:25Z,1,13.3,2.2,5.0
2026-09-18T14:56:45Z,1,10.3,2.2,6.6
2026-09-18T14:57:05Z,1,10.5,2.2,6.5
2026-09-18T14:57:25Z,1,10.1,2.2,7.0
2026-09-18T14:57:45Z,1,9.5,2.2,8.2
2026-09-18T14:58:05Z,1,9.8,2.2,7.6
2026-09-18T14:58:25Z,1,21.3,2.2,2.1
2026-09-18T14:58:45Z,1,11.4,2.2,4.4
2026-09-18T14:59:05Z,1,12.6,2.2,4.5
2026-09-18T14:59:25Z,1,10.1,2.2,7.1
2026-09-18T14:59:45Z,1,10.6,2.2,6.0
2026-09-18T15:00:05Z,1,11.0,2.2,5.9
2026-09-18T15:00:25Z,1,10.7,2.2,5.9
2026-09-18T15:00:45Z,1,10.5,2.2,7.4
2026-09-18T15:01:06Z,1,10.9,2.2,5.5
2026-09-18T15:01:26Z,1,10.2,2.2,6.8
2026-09-18T15:01:46Z,1,10.4,2.2,6.4
2026-09-18T15:02:06Z,1,24.9,2.2,2.3
2026-09-18T15:02:26Z,1,12.6,2.2,2.0
2026-09-18T15:02:46Z,1,9.8,2.2,7.4
2026-09-18T15:03:06Z,1,11.2,2.2,4.7
2026-09-18T15:03:26Z,1,11.9,2.2,5.0
2026-09-18T15:03:46Z,1,10.3,2.2,6.6
2026-09-18T15:04:06Z,1,10.6,2.2,6.0
2026-09-18T15:04:26Z,1,10.5,2.2,6.2
2026-09-18T15:04:46Z,1,10.4,2.2,6.7
2026-09-18T15:05:06Z,1,11.1,2.2,5.3
2026-09-18T15:05:26Z,1,11.3,2.2,6.2
2026-09-18T15:05:47Z,1,10.8,2.2,5.8
2026-09-18T15:06:07Z,1,13.5,2.2,2.2
2026-09-18T15:06:27Z,1,9.9,2.2,7.5
2026-09-18T15:06:47Z,1,10.9,2.2,5.6
2026-09-18T15:07:07Z,1,10.1,2.2,7.1
2026-09-18T15:07:27Z,1,10.9,2.2,6.2
2026-09-18T15:07:47Z,1,11.8,2.2,4.0
2026-09-18T15:08:07Z,1,9.8,2.2,7.7
2026-09-18T15:08:27Z,1,11.1,2.2,5.3
2026-09-18T15:08:47Z,1,10.0,2.2,7.3
2026-09-18T15:09:07Z,1,10.0,2.2,7.4
2026-09-18T15:09:27Z,1,10.1,2.2,7.2
2026-09-18T15:09:47Z,1,24.8,2.2,2.1
2026-09-18T15:10:07Z,1,12.2,2.2,3.0
2026-09-18T15:10:27Z,1,13.1,2.2,5.7
2026-09-18T15:10:47Z,1,10.6,2.2,6.9
2026-09-18T15:11:07Z,1,10.2,2.2,6.8
2026-09-18T15:11:28Z,1,10.1,2.2,8.0
2026-09-18T15:11:48Z,1,10.8,2.2,5.6
2026-09-18T15:12:08Z,1,11.2,2.2,5.0
2026-09-18T15:12:28Z,1,11.3,2.2,4.7
2026-09-18T15:12:48Z,1,10.2,2.2,6.8
2026-09-18T15:13:08Z,1,9.4,2.2,8.3
2026-09-18T15:13:28Z,1,10.2,2.2,7.0
2026-09-18T15:13:48Z,1,22.3,2.2,1.9
2026-09-18T15:14:08Z,1,9.5,2.2,1.8
2026-09-18T15:14:28Z,1,12.1,2.2,6.9
2026-09-18T15:14:48Z,1,10.7,2.2,6.0
2026-09-18T15:15:08Z,1,12.1,2.2,5.5
2026-09-18T15:15:28Z,1,9.8,2.2,7.5
2026-09-18T15:15:48Z,1,10.2,2.2,6.8
2026-09-18T15:16:08Z,1,11.8,2.2,3.7
2026-09-18T15:16:28Z,1,10.2,2.2,6.9
2026-09-18T15:16:48Z,1,9.6,2.2,7.9
2026-09-18T15:17:08Z,1,9.3,2.2,8.4
2026-09-18T15:17:28Z,1,9.9,2.2,7.4
2026-09-18T15:17:49Z,1,9.3,2.2,8.6
2026-09-18T15:18:09Z,1,22.3,2.2,1.9
2026-09-18T15:18:29Z,1,10.2,2.2,1.9
2026-09-18T15:18:49Z,1,10.1,2.2,7.6
2026-09-18T15:19:09Z,1,10.0,2.2,7.2
2026-09-18T15:19:29Z,1,10.3,2.2,6.7
2026-09-18T15:19:49Z,1,10.4,2.2,7.8
2026-09-18T15:20:09Z,1,12.8,2.2,3.8
2026-09-18T15:20:29Z,1,12.1,2.2,4.6
2026-09-18T15:20:49Z,1,11.9,2.2,5.3
2026-09-18T15:21:09Z,1,10.4,2.2,6.5
2026-09-18T15:21:29Z,1,10.0,2.2,7.3
2026-09-18T15:21:49Z,1,25.1,2.2,2.4
2026-09-18T15:22:09Z,1,23.2,2.2,1.9
2026-09-18T15:22:29Z,1,12.4,2.2,2.5
2026-09-18T15:22:49Z,1,13.1,2.2,6.1
2026-09-18T15:23:09Z,1,10.0,2.2,7.1
2026-09-18T15:23:29Z,1,10.7,2.2,6.0
2026-09-18T15:23:50Z,1,9.6,2.2,8.0
2026-09-18T15:24:10Z,1,12.2,2.2,4.4
2026-09-18T15:24:30Z,1,11.2,2.2,5.0
2026-09-18T15:24:50Z,1,11.4,2.2,4.6
2026-09-18T15:25:10Z,1,9.7,2.2,7.8
2026-09-18T15:25:30Z,1,10.4,2.2,6.5
2026-09-18T15:25:50Z,1,23.6,2.2,2.2
2026-09-18T15:26:10Z,1,19.8,2.2,1.9
2026-09-18T15:26:30Z,1,11.4,2.2,4.5
2026-09-18T15:26:50Z,1,9.9,2.2,7.2
2026-09-18T15:27:10Z,1,9.1,2.2,8.9
2026-09-18T15:27:30Z,1,8.4,2.2,10.2
2026-09-18T15:27:50Z,1,12.6,2.2,3.7
2026-09-18T15:28:10Z,1,11.3,2.2,4.8
2026-09-18T15:28:30Z,1,11.0,2.2,5.3
2026-09-18T15:28:51Z,1,9.7,2.2,7.8
2026-09-18T15:29:11Z,1,9.6,2.2,8.0
2026-09-18T15:29:31Z,1,10.2,2.2,6.8
